listing_id,price,borough,neighbourhood_name,accommodates,bedrooms,beds,price_per_accommodate,host_is_superhost,number_of_reviews,review_scores_rating,availability_365
1079061115884416812,87.0,Queens,Richmond Hill,2,1.0,1.0,43.5,,176,4.85,143
1079093999350541176,150.0,Manhattan,Hell's Kitchen,2,1.0,1.0,75.0,t,3,4.67,210
1079110643206381992,74.0,Queens,Richmond Hill,1,1.0,1.0,74.0,,208,4.91,129
1083605109713339980,102.0,Queens,Rego Park,2,1.0,1.0,51.0,t,79,4.95,263
1084205649822413286,124.0,Manhattan,Upper West Side,3,1.0,1.0,41.333333333333336,f,2,1.5,233
1084273676586833841,65.0,Queens,Springfield Gardens,2,1.0,1.0,32.5,t,189,4.77,354
1084314858874629365,169.0,Brooklyn,Canarsie,2,1.0,1.0,84.5,t,43,4.81,351
1084339111065922406,140.0,Queens,Jamaica,2,1.0,1.0,70.0,t,33,4.97,352
1084394044812218151,145.0,Queens,Long Island City,2,1.0,1.0,72.5,f,2,5.0,150
1084674420406657460,98.0,Brooklyn,East Flatbush,2,1.0,1.0,49.0,t,18,4.89,222
1084681359373913660,92.0,Staten Island,Port Richmond,2,1.0,1.0,46.0,f,0,,365
1079152229019153537,289.0,Brooklyn,East Flatbush,4,2.0,2.0,72.25,t,29,5.0,209
1079176033625590431,451.0,Manhattan,Murray Hill,5,2.0,3.0,90.2,,83,4.77,201
1084827854461923721,179.0,Manhattan,Hell's Kitchen,4,2.0,2.0,44.75,t,8,4.63,311
1084828217755386005,103.0,Queens,Forest Hills,2,1.0,1.0,51.5,t,57,4.91,297
1084837678155303157,152.0,Manhattan,Hell's Kitchen,2,1.0,1.0,76.0,t,5,4.2,361
1084871361591875604,242.0,Manhattan,Hell's Kitchen,3,1.0,1.0,80.66666666666667,f,0,,365
1084942063521972337,72.0,Manhattan,Harlem,1,1.0,1.0,72.0,f,2,5.0,328
1084949680335673625,1474.0,Manhattan,Murray Hill,10,5.0,5.0,147.4,t,38,4.87,278
1084972747484392455,191.0,Queens,Douglaston,2,2.0,2.0,95.5,f,32,5.0,255
1079279590712988717,42.0,Bronx,Soundview,1,1.0,1.0,42.0,t,4,5.0,168
1079681043834051748,125.0,Brooklyn,Canarsie,6,3.0,0.0,20.833333333333332,f,4,4.75,269
1079776280274419721,74.0,Manhattan,Upper West Side,2,0.0,1.0,37.0,t,9,5.0,71
1079890729260575946,457.0,Manhattan,East Village,4,1.0,1.0,114.25,t,33,4.85,238
1079896407529546282,68.0,Brooklyn,Williamsburg,1,1.0,1.0,68.0,f,0,,269
1079901507671871800,551.0,Manhattan,Murray Hill,4,2.0,2.0,137.75,t,22,4.82,206
1079910993717982400,114.0,Brooklyn,Bushwick,5,2.0,3.0,22.8,f,3,4.67,153
1079980032666336377,41.0,Brooklyn,Crown Heights,1,1.0,4.0,41.0,f,0,,269
1079995154639151276,196.0,Brooklyn,Red Hook,2,1.0,1.0,98.0,f,0,,88
1084995562728014471,63.0,Brooklyn,Williamsburg,1,1.0,1.0,63.0,f,1,5.0,364
1085501920403799667,350.0,Manhattan,Upper East Side,6,3.0,3.0,58.333333333333336,f,0,,327
1085652974861396322,231.0,Manhattan,Financial District,2,0.0,1.0,115.5,t,1,5.0,217
1085774261317139329,135.0,Queens,Long Island City,3,1.0,1.0,45.0,t,117,4.85,215
1086082438509839176,42.0,Manhattan,East Harlem,1,1.0,1.0,42.0,f,5,4.2,335
1086200276891664933,120.0,Brooklyn,Bushwick,3,1.0,1.0,40.0,f,0,,151
1086252238011627855,149.0,Queens,Jamaica,6,2.0,4.0,24.833333333333332,f,0,,365
1086394938118286708,68.0,Manhattan,Morningside Heights,1,1.0,1.0,68.0,f,1,4.0,300
1086396757887111907,240.0,Brooklyn,Williamsburg,1,,1.0,240.0,f,0,,269
1086566160611105600,140.0,Queens,Long Island City,4,2.0,3.0,35.0,t,5,5.0,286
1086260209854681581,120.0,Manhattan,Midtown,2,0.0,1.0,60.0,t,0,,325
1086312344495922694,143.0,Manhattan,Lower East Side,2,1.0,1.0,71.5,f,46,4.35,230
1086319559710656328,160.0,Manhattan,Upper East Side,2,1.0,1.0,80.0,f,71,4.68,26
1086349465074257953,185.0,Manhattan,Lower East Side,2,1.0,0.0,92.5,f,0,,89
1086357613808814524,122.0,Queens,Woodside,3,1.0,2.0,40.666666666666664,t,66,5.0,22
1086373655299407944,125.0,Staten Island,Graniteville,3,0.0,2.0,41.666666666666664,t,29,4.83,234
1092139254709553655,2669.0,Manhattan,Hell's Kitchen,4,2.0,3.0,667.25,f,12,4.83,241
1092225727659758476,300.0,Manhattan,Little Italy,5,3.0,3.0,60.0,f,0,,175
1086829767088724403,88.0,Brooklyn,Prospect-Lefferts Gardens,2,1.0,0.0,44.0,f,0,,268
1086857934528282644,112.0,Queens,Woodhaven,2,1.0,1.0,56.0,t,83,4.94,336
1086871715782143028,78.0,Manhattan,Upper West Side,2,0.0,1.0,39.0,t,4,5.0,122
1086887827070400937,427.0,Manhattan,Theater District,2,1.0,1.0,213.5,f,0,,239
1086888066183067947,82.0,Manhattan,Upper West Side,2,0.0,1.0,41.0,t,4,5.0,128
1086957723918342538,306.0,Manhattan,Upper East Side,4,2.0,2.0,76.5,f,44,4.43,41
1087036286146060057,59.0,Bronx,Hunts Point,2,1.0,1.0,29.5,f,0,,365
1092280833430415586,237.0,Manhattan,East Village,2,1.0,1.0,118.5,f,17,4.88,309
1092581244045250595,144.0,Brooklyn,Williamsburg,2,1.0,1.0,72.0,f,1,4.0,270
1092764040708555355,74.0,Manhattan,Hell's Kitchen,1,0.0,1.0,74.0,t,7,5.0,135
1092801249343488052,425.0,Manhattan,Chelsea,2,1.0,1.0,212.5,f,369,4.67,361
1092801822152327660,477.0,Manhattan,Chelsea,4,1.0,2.0,119.25,f,52,4.48,323
1092821257448313786,42.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,42.0,f,2,5.0,211
1092927557165898276,100.0,Queens,Ozone Park,4,2.0,2.0,25.0,f,6,4.83,355
1092928294708580275,440.0,Manhattan,Midtown,2,1.0,1.0,220.0,f,317,4.57,140
1087094198290625423,180.0,Manhattan,Upper East Side,4,1.0,1.0,45.0,f,77,4.61,52
1087139137702855655,160.0,Manhattan,Lower East Side,1,1.0,1.0,160.0,f,46,4.3,335
1087144595237396840,143.0,Brooklyn,East Flatbush,2,1.0,0.0,71.5,t,35,4.94,23
1087165768251308424,4958.0,Brooklyn,Bushwick,2,1.0,1.0,2479.0,f,0,,365
1087385956162294812,936.0,Manhattan,Upper West Side,6,3.0,3.0,156.0,t,59,4.81,47
1087478093366283374,58.0,Manhattan,East Harlem,2,1.0,1.0,29.0,f,4,5.0,284
1092950423832012772,471.0,Manhattan,Theater District,4,1.0,2.0,117.75,f,182,4.46,132
1092951641472377416,440.0,Manhattan,Midtown,2,1.0,1.0,220.0,f,89,4.6,158
1092954036179575901,433.0,Manhattan,Theater District,4,1.0,2.0,108.25,f,323,4.47,91
1092955444883191996,884.0,Manhattan,Midtown,2,1.0,2.0,442.0,f,0,,128
1093528784858965151,172.0,Manhattan,Hell's Kitchen,4,2.0,2.0,43.0,f,5,4.4,205
1093615036600977781,153.0,Manhattan,Hell's Kitchen,2,1.0,1.0,76.5,,96,4.83,270
1093627832142540212,130.0,Manhattan,East Harlem,3,1.0,1.0,43.333333333333336,f,7,5.0,208
1087559244367558497,308.0,Manhattan,Financial District,2,0.0,1.0,154.0,f,0,,270
1087566793571484662,438.0,Manhattan,Financial District,2,1.0,1.0,219.0,f,0,,347
1087580351979698682,162.0,Manhattan,Midtown,2,1.0,2.0,81.0,f,0,,243
1087580640421984763,180.0,Manhattan,Midtown,2,1.0,1.0,90.0,f,2,5.0,274
1087588544639499882,200.0,Manhattan,Midtown,2,1.0,0.0,100.0,f,3,5.0,243
1087597996562719101,338.0,Manhattan,Financial District,2,0.0,1.0,169.0,f,0,,60
1087598300394910991,318.0,Manhattan,Financial District,2,0.0,1.0,159.0,f,0,,216
1087598584095581526,397.0,Manhattan,Hell's Kitchen,2,1.0,1.0,198.5,f,0,,194
1087711057756763454,137.0,Queens,Long Island City,2,1.0,1.0,68.5,f,2,5.0,210
1087757731838889684,90.0,Manhattan,Flatiron District,1,5.0,1.0,90.0,f,1,4.0,360
1093637322687475492,196.0,Manhattan,Hell's Kitchen,6,3.0,3.0,32.666666666666664,f,0,,226
1093648989560593539,147.0,Bronx,Mount Hope,1,1.0,1.0,147.0,f,0,,268
1093677108223598854,119.0,Bronx,Mount Hope,1,1.0,1.0,119.0,f,0,,267
1093766110632416502,291.0,Manhattan,West Village,2,1.0,1.0,145.5,f,3,4.0,336
1093849935002945757,48.0,Brooklyn,East Flatbush,1,4.0,1.0,48.0,f,0,,269
1094010528655760689,374.0,Brooklyn,Bushwick,10,4.0,4.0,37.4,f,88,4.8,122
1094202291670785749,160.0,Brooklyn,Prospect-Lefferts Gardens,5,3.0,3.0,32.0,f,1,5.0,62
1094241915446241027,124.0,Brooklyn,Bedford-Stuyvesant,4,1.0,2.0,31.0,f,0,,365
1094248768330564027,88.0,Brooklyn,Bedford-Stuyvesant,2,5.0,1.0,44.0,t,1,5.0,347
1094338015491551388,54.0,Manhattan,Chelsea,1,0.0,1.0,54.0,t,9,5.0,106
1087797016521732530,47.0,Queens,Astoria,2,3.0,0.0,23.5,f,0,,119
1087798431786089199,68.0,Brooklyn,Bushwick,1,1.0,1.0,68.0,f,0,,269
1087800217989122112,50000.0,Manhattan,Hell's Kitchen,3,1.0,2.0,16666.666666666668,f,1,5.0,347
1087800916009051587,40000.0,Manhattan,Hell's Kitchen,3,1.0,0.0,13333.333333333334,f,0,,347
1087899933601287528,475.0,Manhattan,Inwood,4,1.0,2.0,118.75,,0,,269
1087931058584862187,50041.0,Manhattan,Midtown,2,1.0,0.0,25020.5,f,25,4.4,248
1094455766433039056,165.0,Brooklyn,South Slope,6,2.0,3.0,27.5,f,0,,232
1094581406003955735,135.0,Manhattan,Lower East Side,2,2.0,2.0,67.5,t,6,5.0,117
1094761010140633632,40000.0,Manhattan,Upper West Side,2,1.0,0.0,20000.0,f,2,5.0,336
1094762151844093977,40000.0,Manhattan,Upper West Side,2,1.0,0.0,20000.0,f,0,,336
1094764389824490264,542.0,Manhattan,Upper West Side,4,1.0,0.0,135.5,f,2,4.5,362
1094765911844541646,531.0,Manhattan,Upper West Side,4,1.0,0.0,132.75,f,0,,358
1094767436963006514,40000.0,Manhattan,Upper West Side,2,1.0,0.0,20000.0,f,0,,347
1094771527480877085,40000.0,Manhattan,Upper West Side,4,1.0,0.0,10000.0,f,0,,349
1088028431891766930,278.0,Manhattan,Harlem,3,1.0,1.0,92.66666666666667,t,119,4.96,302
1088440249735666904,295.0,Brooklyn,Williamsburg,4,1.0,2.0,73.75,f,2,4.5,269
1088448586790398597,120.0,Manhattan,Chelsea,1,1.0,0.0,120.0,f,1,3.0,365
1088458482112063683,100.0,Manhattan,Chelsea,1,5.0,1.0,100.0,f,1,5.0,318
1088995864090222713,61.0,Manhattan,Hell's Kitchen,1,0.0,1.0,61.0,t,5,4.4,321
1089089128041463550,144.0,Brooklyn,Williamsburg,2,1.0,1.0,72.0,f,6,4.67,270
1089113738080022020,252.0,Brooklyn,Williamsburg,3,1.0,2.0,84.0,f,0,,270
1089142602415929917,45.0,Queens,Laurelton,2,1.0,1.0,22.5,t,1,5.0,52
1089290609745517673,64.0,Manhattan,Hell's Kitchen,1,0.0,1.0,64.0,t,6,4.5,289
1094773469623443535,40000.0,Manhattan,Upper West Side,4,1.0,0.0,10000.0,f,0,,350
1094775082583002100,40000.0,Manhattan,Upper West Side,2,1.0,0.0,20000.0,f,0,,297
1094777151341930866,531.0,Manhattan,Upper West Side,4,1.0,0.0,132.75,f,0,,358
1094778509948613457,531.0,Manhattan,Upper West Side,4,1.0,0.0,132.75,f,0,,358
1094797239366835045,56.0,Manhattan,Harlem,2,1.0,1.0,28.0,f,1,5.0,53
1094806998523731750,40000.0,Manhattan,Upper West Side,4,2.0,0.0,10000.0,f,0,,324
1094808192959006232,40000.0,Manhattan,Upper West Side,4,2.0,0.0,10000.0,f,0,,324
1089413171661165083,95.0,Brooklyn,Bushwick,2,1.0,1.0,47.5,t,1,5.0,199
1089766702290849908,290.0,Manhattan,Hell's Kitchen,2,1.0,2.0,145.0,f,47,4.81,257
1089799002538865369,131.0,Brooklyn,Bedford-Stuyvesant,2,1.0,1.0,65.5,f,1,5.0,240
1094817105402046178,40000.0,Manhattan,Upper West Side,8,2.0,0.0,5000.0,f,0,,357
1094819456089419636,50000.0,Manhattan,Upper West Side,8,2.0,0.0,6250.0,f,0,,357
1094821863189646828,40000.0,Manhattan,Upper West Side,4,2.0,0.0,10000.0,f,0,,342
1094825145022408348,40000.0,Manhattan,Upper West Side,4,2.0,0.0,10000.0,f,0,,342
1094827760811111927,40000.0,Manhattan,Upper West Side,8,2.0,0.0,5000.0,f,0,,345
1094828974462390323,40000.0,Manhattan,Upper West Side,8,2.0,0.0,5000.0,f,0,,345
1094830279649231470,180.0,Brooklyn,Fort Greene,4,1.0,1.0,45.0,f,4,5.0,150
1094834246619155716,40000.0,Manhattan,Upper West Side,4,2.0,0.0,10000.0,f,0,,232
1089816470431705091,297.0,Manhattan,Upper East Side,5,2.0,2.0,59.4,t,0,,353
1089849330286362160,132.0,Brooklyn,Crown Heights,2,1.0,2.0,66.0,f,0,,365
1089912037059935747,93.0,Manhattan,Hell's Kitchen,2,0.0,1.0,46.5,f,6,4.5,197
1089929370227826369,103.0,Queens,Bayside,2,0.0,2.0,51.5,t,3,5.0,178
1089958253746827887,225.0,Brooklyn,Williamsburg,1,1.0,1.0,225.0,f,0,,225
1094846910093881527,40000.0,Manhattan,Upper West Side,8,2.0,0.0,5000.0,f,0,,356
1094848592248598541,40000.0,Manhattan,Upper West Side,6,3.0,0.0,6666.666666666667,f,0,,316
1094850740859468109,40000.0,Manhattan,Upper West Side,6,3.0,0.0,6666.666666666667,f,0,,316
1094852250821907788,65.0,Manhattan,Upper West Side,1,0.0,1.0,65.0,t,7,5.0,190
1094854129910468799,50000.0,Manhattan,Upper West Side,12,3.0,0.0,4166.666666666667,f,2,3.5,353
1094856719742290170,40000.0,Manhattan,Upper West Side,12,3.0,0.0,3333.3333333333335,f,0,,353
1090028270316624297,73.0,Bronx,Williamsbridge,1,1.0,1.0,73.0,f,0,,87
1090041604677130047,73.0,Brooklyn,Bedford-Stuyvesant,3,1.0,1.0,24.333333333333332,f,80,4.68,327
1090287138945435080,538.0,Manhattan,Lower East Side,6,3.0,3.0,89.66666666666667,f,51,4.63,298
1090334660960669917,290.0,Brooklyn,Greenpoint,4,2.0,2.0,72.5,f,0,,260
1090541400037539368,330.0,Manhattan,Upper East Side,2,1.0,1.0,165.0,f,0,,236
1090541906381461567,444.0,Manhattan,Murray Hill,2,1.0,1.0,222.0,f,0,,264
1090553830200685087,89.0,Brooklyn,Brighton Beach,1,1.0,1.0,89.0,t,149,4.9,333
1094862441728384049,40000.0,Manhattan,Upper West Side,8,4.0,0.0,5000.0,f,0,,305
1094864191677112358,40000.0,Manhattan,Upper West Side,16,4.0,0.0,2500.0,f,1,5.0,353
1094865520021826431,40000.0,Manhattan,Upper West Side,16,4.0,0.0,2500.0,f,2,5.0,353
1094895605343224424,302.0,Brooklyn,Boerum Hill,6,3.0,3.0,50.333333333333336,f,1,5.0,75
1094917594745443433,150.0,Brooklyn,Cypress Hills,1,0.0,1.0,150.0,t,4,5.0,364
1094973250036740569,78.0,Manhattan,Harlem,2,1.0,1.0,39.0,f,0,,269
1095003644154224670,535.0,Manhattan,Hell's Kitchen,4,0.0,2.0,133.75,t,15,4.93,60
1095008099179477611,439.0,Manhattan,Hell's Kitchen,2,0.0,1.0,219.5,t,27,4.85,59
1090617582725521721,171.0,Manhattan,Upper East Side,3,1.0,3.0,57.0,t,5,4.6,342
1090638611066390408,66.0,Brooklyn,Williamsburg,1,1.0,1.0,66.0,f,0,,293
1090713696580310351,511.0,Brooklyn,Crown Heights,8,4.0,5.0,63.875,f,38,4.58,160
1090719722431358808,159.0,Brooklyn,Bedford-Stuyvesant,6,3.0,2.0,26.5,f,1,5.0,238
1090741182977771016,143.0,Queens,Long Island City,2,1.0,2.0,71.5,f,1,4.0,270
1090796650803365546,76.0,Manhattan,Upper West Side,1,1.0,1.0,76.0,f,2,4.5,336
1090829533298182424,113.0,Queens,Rockaway Beach,2,1.0,1.0,56.5,f,4,5.0,150
1091221131418995026,147.0,Manhattan,Upper East Side,5,2.0,2.0,29.4,f,0,,61
1091245575223347519,196.0,Manhattan,Upper East Side,4,2.0,2.0,49.0,f,2,2.5,321
1095008385366874794,1482.0,Brooklyn,Crown Heights,16,16.0,19.0,92.625,t,1,5.0,106
1095016556426393939,414.0,Manhattan,Theater District,2,0.0,1.0,207.0,f,47,4.7,139
1095018491084238599,515.0,Manhattan,Hell's Kitchen,4,0.0,2.0,128.75,f,148,4.7,135
1095067625806122686,250.0,Manhattan,Midtown,4,2.0,2.0,62.5,f,1,5.0,353
1095104848494207001,70.0,Brooklyn,Sheepshead Bay,1,1.0,1.0,70.0,f,0,,91
1095170294926054525,165.0,Brooklyn,Downtown Brooklyn,2,1.0,2.0,82.5,f,9,4.78,305
1095201205113554701,68.0,Brooklyn,Sunset Park,2,1.0,0.0,34.0,f,1,5.0,364
1095303457850517678,407.0,Manhattan,Financial District,5,2.0,2.0,81.4,t,40,4.68,233
1095552825883381859,57.0,Manhattan,Harlem,2,1.0,1.0,28.5,f,2,5.0,48
1095553040711152680,57.0,Manhattan,Harlem,2,1.0,1.0,28.5,f,0,,47
1091316461375523384,522.0,Manhattan,Upper West Side,8,4.0,4.0,65.25,f,11,4.82,73
1091433054357686356,622.0,Brooklyn,Greenpoint,2,1.0,2.0,311.0,t,1,5.0,270
1091508386251494812,20000.0,Manhattan,Theater District,4,1.0,2.0,5000.0,f,0,,365
1091802018768802489,159.0,Manhattan,Upper West Side,4,2.0,2.0,39.75,f,1,3.0,355
1091914240452213678,1500.0,Manhattan,Hell's Kitchen,8,5.0,5.0,187.5,f,0,,269
1091956529067117133,175.0,Manhattan,Hell's Kitchen,2,1.0,1.0,87.5,,2,4.5,273
1091978336906268918,84.0,Manhattan,Chelsea,1,0.0,1.0,84.0,t,8,5.0,127
1091998427751796380,99.0,Brooklyn,Sheepshead Bay,1,1.0,1.0,99.0,t,108,4.8,355
1092069890164873183,220.0,Brooklyn,Bedford-Stuyvesant,10,5.0,0.0,22.0,t,0,,269
1092077852530007708,220.0,Brooklyn,Bedford-Stuyvesant,10,5.0,5.0,22.0,t,1,5.0,269
1100017091124262104,153.0,Manhattan,Upper East Side,2,0.0,1.0,76.5,f,1,5.0,353
1100032472759143437,153.0,Manhattan,Upper East Side,2,0.0,1.0,76.5,f,0,,339
1100037283310543012,57.0,Manhattan,Chelsea,1,1.0,1.0,57.0,t,7,4.86,182
1100077166930373426,150.0,Manhattan,Upper East Side,2,1.0,1.0,75.0,f,0,,110
1095553256623190741,57.0,Manhattan,Harlem,2,1.0,1.0,28.5,f,0,,30
1095582600306510167,58.0,Manhattan,Harlem,1,1.0,1.0,58.0,f,1,4.0,58
1095582745389771049,58.0,Manhattan,Harlem,1,1.0,1.0,58.0,f,0,,58
1095582942084666709,56.0,Manhattan,Harlem,1,1.0,1.0,56.0,f,0,,58
1095599632079330447,54.0,Manhattan,Harlem,1,1.0,1.0,54.0,f,0,,51
1095599916245109812,52.0,Manhattan,Harlem,1,1.0,1.0,52.0,f,2,5.0,51
1095600062834174789,54.0,Manhattan,Harlem,1,1.0,1.0,54.0,f,0,,52
1095622374147611563,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,300
1095625586961263397,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,37
1095631633664131095,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,37
1100098194411375781,79.0,Brooklyn,Bushwick,1,1.0,1.0,79.0,f,0,,342
1100113573480833195,982.0,Manhattan,Greenwich Village,6,3.0,3.0,163.66666666666666,t,3,5.0,251
1100113731225813586,869.0,Manhattan,Greenwich Village,6,3.0,3.0,144.83333333333334,t,3,5.0,213
1100113903778815423,1234.0,Manhattan,Greenwich Village,6,3.0,3.0,205.66666666666666,t,2,5.0,330
1100149550283531701,86.0,Brooklyn,Kensington,2,1.0,2.0,43.0,t,7,5.0,170
1095632351915962087,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,188
1095641486721475266,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,143
1095642526311759724,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,279
1095643937701178901,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,279
1095676542886687773,48.0,Brooklyn,Williamsburg,2,1.0,1.0,24.0,f,2,5.0,141
1095737290006810489,386.0,Manhattan,Chinatown,4,2.0,0.0,96.5,f,34,4.53,148
1095746267737750809,60.0,Manhattan,Hell's Kitchen,1,0.0,1.0,60.0,t,2,4.0,180
1095774395165850616,350.0,Manhattan,Lower East Side,6,3.0,3.0,58.333333333333336,f,33,4.42,47
1095774717737238981,123.0,Queens,Woodside,4,1.0,2.0,30.75,t,73,4.96,61
1100153716637050505,343.0,Manhattan,Hell's Kitchen,4,2.0,2.0,85.75,f,1,5.0,243
1100167767643925764,117.0,Queens,Jamaica,2,1.0,2.0,58.5,t,89,4.9,336
1100188470327687501,96.0,Queens,Jamaica,2,1.0,1.0,48.0,t,125,4.82,350
1100235787052622687,380.0,Brooklyn,Flatlands,10,3.0,5.0,38.0,f,0,,358
1095776782918899581,72.0,Manhattan,Chelsea,1,0.0,1.0,72.0,t,2,4.5,209
1096269283569822329,349.0,Manhattan,Theater District,3,1.0,1.0,116.33333333333333,t,3,5.0,258
1096304392988080939,136.0,Manhattan,Upper East Side,2,1.0,1.0,68.0,t,5,4.6,334
1096316325060629841,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,143
1096316419456937719,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,188
1096316862149152416,40000.0,Brooklyn,Williamsburg,2,1.0,0.0,20000.0,f,0,,290
1096434482421931061,66.0,Brooklyn,Williamsburg,1,1.0,1.0,66.0,f,0,,293
1096472331595557358,33.0,Brooklyn,Midwood,1,1.0,1.0,33.0,f,0,,269
1096486041200031130,59.0,Manhattan,East Harlem,2,1.0,0.0,29.5,f,0,,269
1096488968245433716,34.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,34.0,f,0,,269
1100277641920135153,88.0,Brooklyn,Sunset Park,2,1.0,1.0,44.0,f,0,,269
1100507609129527478,450.0,Manhattan,Nolita,4,2.0,2.0,112.5,f,0,,40
1100569193093536116,539.0,Manhattan,Upper East Side,8,2.0,3.0,67.375,t,54,4.8,289
1100586816839903018,57.0,Manhattan,Harlem,2,1.0,1.0,28.5,f,1,4.0,57
1100587149730621949,57.0,Manhattan,Harlem,2,1.0,1.0,28.5,f,4,5.0,44
1100587404542771591,57.0,Manhattan,Harlem,2,1.0,1.0,28.5,f,1,5.0,44
1096492708718540311,60.0,Manhattan,Upper West Side,1,1.0,1.0,60.0,f,0,,336
1096515047509672363,40.0,Queens,Ridgewood,1,1.0,1.0,40.0,f,0,,269
1096536087254342431,44.0,Brooklyn,Bushwick,1,1.0,1.0,44.0,f,1,5.0,302
1096549532530211832,50.0,Brooklyn,Williamsburg,1,1.0,1.0,50.0,f,0,,269
1096563621072621125,69.0,Queens,Ridgewood,1,1.0,1.0,69.0,f,0,,91
1096583187139156674,140.0,Manhattan,East Harlem,2,1.0,1.0,70.0,f,9,4.78,280
1096592978406112252,42.0,Brooklyn,Bedford-Stuyvesant,1,4.0,1.0,42.0,f,0,,269
1096604925689700051,36.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,36.0,f,0,,269
1096624749928777947,475.0,Manhattan,Murray Hill,3,1.0,2.0,158.33333333333334,t,56,4.82,234
1100672405110943827,174.0,Queens,Sunnyside,4,4.0,6.0,43.5,t,0,,239
1100774628764058258,203.0,Queens,Springfield Gardens,6,3.0,6.0,33.833333333333336,f,1,5.0,258
1100781973307336883,70.0,Brooklyn,Bushwick,1,1.0,1.0,70.0,f,1,5.0,335
1100802109442151724,57.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,57.0,f,0,,364
1096644441308147113,96.0,Brooklyn,Canarsie,2,1.0,0.0,48.0,f,0,,365
1097010415717725941,109.0,Brooklyn,Bedford-Stuyvesant,2,1.0,1.0,54.5,f,0,,365
1097030119523190924,175.0,Manhattan,East Harlem,2,1.0,1.0,87.5,f,0,,365
1097114648877714131,208.0,Manhattan,Washington Heights,2,1.0,1.0,104.0,f,884,4.51,90
1097125624434587092,302.0,Brooklyn,Downtown Brooklyn,2,1.0,1.0,151.0,f,90,4.28,149
1100922370167379484,59.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,59.0,f,0,,240
1100923152752810255,208.0,Manhattan,Upper East Side,2,1.0,1.0,104.0,f,42,4.74,35
1100945393171794060,359.0,Brooklyn,Gowanus,4,2.0,2.0,89.75,,0,,316
1100992020810585156,128.0,Manhattan,Upper East Side,2,1.0,1.0,64.0,f,0,,211
1100996446560351140,115.0,Brooklyn,Bergen Beach,2,1.0,1.0,57.5,f,0,,179
1101053548655027903,59.0,Manhattan,Harlem,1,1.0,1.0,59.0,f,2,5.0,57
1101053809095530238,56.0,Manhattan,Harlem,1,1.0,1.0,56.0,f,0,,57
1097129270356869111,95.0,Manhattan,Upper West Side,2,1.0,1.0,47.5,f,0,,364
1097146191048191638,41.0,Brooklyn,Bushwick,1,5.0,1.0,41.0,f,0,,333
1097146402872824283,397.0,Brooklyn,Bushwick,5,2.0,4.0,79.4,t,98,4.92,341
1097164181186372662,42.0,Brooklyn,Bushwick,1,1.0,1.0,42.0,f,0,,269
1097164750741381817,612.0,Brooklyn,Bushwick,8,3.0,7.0,76.5,t,116,4.93,297
1097167349412197953,57.0,Manhattan,Hell's Kitchen,1,0.0,1.0,57.0,t,10,4.7,272
1101054288867445369,56.0,Manhattan,Harlem,1,1.0,1.0,56.0,f,0,,57
1101090051433885766,603.0,Manhattan,Harlem,9,4.0,6.0,67.0,f,55,4.69,291
1101110523419007264,168.0,Manhattan,Hell's Kitchen,2,1.0,1.0,84.0,f,36,4.94,314
1101124537366565735,228.0,Manhattan,Hell's Kitchen,2,1.0,1.0,114.0,f,33,4.61,129
1101129819687240230,228.0,Manhattan,Hell's Kitchen,2,1.0,1.0,114.0,f,37,4.68,153
1101146791950591921,160.0,Brooklyn,East New York,2,3.0,2.0,80.0,f,0,,269
1101284191239320661,381.0,Manhattan,Theater District,2,1.0,1.0,190.5,f,0,,185
1101334105867355921,71.0,Queens,Springfield Gardens,1,1.0,1.0,71.0,t,23,4.78,127
1101358995272409640,400.0,Brooklyn,Bedford-Stuyvesant,2,1.0,1.0,200.0,f,0,,83
1097224211313304798,88.0,Brooklyn,Williamsburg,1,1.0,1.0,88.0,f,0,,274
1097266893958266284,240.0,Brooklyn,Flatlands,6,3.0,3.0,40.0,t,0,,364
1097418298061181114,86.0,Manhattan,Greenwich Village,1,0.0,1.0,86.0,t,7,5.0,136
1097428200625674167,81.0,Manhattan,Upper West Side,1,0.0,1.0,81.0,t,4,5.0,103
1097697203605630282,207.0,Manhattan,Midtown,2,1.0,0.0,103.5,f,3,5.0,274
1097714446468754357,205.0,Brooklyn,Greenpoint,4,0.0,2.0,51.25,f,0,,269
1097804268016705494,351.0,Manhattan,Nolita,2,1.0,1.0,175.5,f,0,,47
